"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4591","RT @naughtynate29: #tntsuperpanaloday #ootd #ootn #aldub https://t.co/blda9vIToV https://t.co/2bUihT7n2u",FALSE,0,NA,2016-02-27 01:43:30,FALSE,NA,"703394998243307520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rgp0862",2188,TRUE,FALSE,NA,NA
"4592","RT @MOAArena: . @mainedcm dancing at the #TNTSuperPanaloDay! ;) #MaiDen #AlDub
ALDUB AtTNTSuperPanaloDay https://t.co/Zel5Lu8Rhm",FALSE,0,NA,2016-02-27 01:43:20,FALSE,NA,"703394953448316929",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","vonparker23",776,TRUE,FALSE,NA,NA
"4593","RT @naughtynate29: #tntsuperpanaloday #ootd #ootn #aldub https://t.co/blda9vIToV https://t.co/2bUihT7n2u",FALSE,0,NA,2016-02-27 01:42:22,FALSE,NA,"703394711667499008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myfaveMM",2188,TRUE,FALSE,NA,NA
"4594","RT @MOAArena: . @mainedcm dancing at the #TNTSuperPanaloDay! ;) #MaiDen #AlDub
ALDUB AtTNTSuperPanaloDay https://t.co/Zel5Lu8Rhm",FALSE,0,NA,2016-02-27 01:41:06,FALSE,NA,"703394393034608641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabrielle072405",776,TRUE,FALSE,NA,NA
"4595","RT @MOAArena: Mr. @aldenrichards02 earlier at #TNTSuperPanaloDay! ;) #MaiDen #AlDub 
ALDUB AtTNTSuperPanaloDay https://t.co/LbgXS3wAaw",FALSE,0,NA,2016-02-27 01:41:02,FALSE,NA,"703394377092042752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabrielle072405",578,TRUE,FALSE,NA,NA
"4596","RT @MaineAlden215: RT MOAArena: The BAE is here! ;) #TNTSuperPanaloDay #AlDub #MaiDen https://t.co/pR42Bv9wEA #Mertillass",FALSE,0,NA,2016-02-27 01:41:01,FALSE,NA,"703394371182301184",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","abiedriz",15,TRUE,FALSE,NA,NA
"4597","RT @MOAArena: ALDUB AtTNTSuperPanaloDay
More photos of @mainedcm &amp; @aldenrichards02! ;) #TNTSuperPanaloDay #MaiDen #AlDub https://t.co/G0qd<U+2026>",FALSE,0,NA,2016-02-27 01:40:59,FALSE,NA,"703394365771612160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabrielle072405",1015,TRUE,FALSE,NA,NA
"4598","RT @MOAArena: Hi Maine and Alden!! <U+2764><U+FE0F> #TNTSuperPanaloDay #AlDub #MaiDen https://t.co/bNVUttJkKQ",FALSE,0,NA,2016-02-27 01:40:49,FALSE,NA,"703394324109656065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabrielle072405",887,TRUE,FALSE,NA,NA
"4599","RT @MOAArena: Maine and Alden's dance number! <U+2764><U+FE0F> #TNTSuperPanaloDay #AlDub #MaiDen https://t.co/BogiJWCvj0",FALSE,0,NA,2016-02-27 01:40:41,FALSE,NA,"703394288013484032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabrielle072405",1027,TRUE,FALSE,NA,NA
"4600","RT @MOAArena: Maine joins Alden on stage! #MaiDen #AlDub #TNTSuperPanaloDay https://t.co/lTXAxMOrTd",FALSE,0,NA,2016-02-27 01:40:32,FALSE,NA,"703394250927403008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabrielle072405",1038,TRUE,FALSE,NA,NA
"4601","RT @MaineAlden215: RT MOAArena: Maine joins Alden on stage! #MaiDen #AlDub #TNTSuperPanaloDay https://t.co/Hf9BAtxWWO #Mertillass",FALSE,0,NA,2016-02-27 01:40:26,FALSE,NA,"703394227489603584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","abiedriz",20,TRUE,FALSE,NA,NA
"4602","RT @MOAArena: The BAE is here! ;) #TNTSuperPanaloDay #AlDub #MaiDen https://t.co/IErJFE4CLU",FALSE,0,NA,2016-02-27 01:40:26,FALSE,NA,"703394224918515712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabrielle072405",559,TRUE,FALSE,NA,NA
"4603","RT @MOAArena: . @mainedcm dancing at the #TNTSuperPanaloDay! ;) #MaiDen #AlDub
ALDUB AtTNTSuperPanaloDay https://t.co/Zel5Lu8Rhm",FALSE,0,NA,2016-02-27 01:39:48,FALSE,NA,"703394065803390978",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","aristeo29",776,TRUE,FALSE,NA,NA
"4604","RT @naughtynate29: #tntsuperpanaloday #ootd #ootn #aldub https://t.co/blda9vIToV https://t.co/2bUihT7n2u",FALSE,0,NA,2016-02-27 01:39:47,FALSE,NA,"703394060371759104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","happyMJ_0203",2188,TRUE,FALSE,NA,NA
"4605","RT @MOAArena: The BAE is here! ;) #TNTSuperPanaloDay #AlDub #MaiDen https://t.co/IErJFE4CLU",FALSE,0,NA,2016-02-27 01:37:32,FALSE,NA,"703393494170099712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkileo1983",559,TRUE,FALSE,NA,NA
"4606","RT @MOAArena: Maine joins Alden on stage! #MaiDen #AlDub #TNTSuperPanaloDay https://t.co/lTXAxMOrTd",FALSE,0,NA,2016-02-27 01:37:29,FALSE,NA,"703393485202690048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkileo1983",1038,TRUE,FALSE,NA,NA
"4607","RT @MOAArena: Maine and Alden's dance number! <U+2764><U+FE0F> #TNTSuperPanaloDay #AlDub #MaiDen https://t.co/BogiJWCvj0",FALSE,0,NA,2016-02-27 01:37:22,FALSE,NA,"703393454731034624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkileo1983",1027,TRUE,FALSE,NA,NA
"4608","RT @MOAArena: Maine joins Alden on stage! #MaiDen #AlDub #TNTSuperPanaloDay https://t.co/lTXAxMOrTd",FALSE,0,NA,2016-02-27 01:37:10,FALSE,NA,"703393403833192453",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cristyopot",1038,TRUE,FALSE,NA,NA
"4609","RT @MOAArena: Hi Maine and Alden!! <U+2764><U+FE0F> #TNTSuperPanaloDay #AlDub #MaiDen https://t.co/bNVUttJkKQ",FALSE,0,NA,2016-02-27 01:37:01,FALSE,NA,"703393366369767425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkileo1983",887,TRUE,FALSE,NA,NA
"4610","RT @MOAArena: And that's it for the #TNTSuperPanaloDay! ;) #MaiDen #AlDub https://t.co/gUR6GeNA6A",FALSE,0,NA,2016-02-27 01:36:58,FALSE,NA,"703393352255811584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkileo1983",1087,TRUE,FALSE,NA,NA
"4611","RT @naughtynate29: #tntsuperpanaloday #ootd #ootn #aldub https://t.co/blda9vIToV https://t.co/2bUihT7n2u",FALSE,0,NA,2016-02-27 01:36:05,FALSE,NA,"703393132700790785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aaron072408",2188,TRUE,FALSE,NA,NA
"4612","RT @MOAArena: ALDUB AtTNTSuperPanaloDay
More photos of @mainedcm &amp; @aldenrichards02! ;) #TNTSuperPanaloDay #MaiDen #AlDub https://t.co/G0qd<U+2026>",FALSE,0,NA,2016-02-27 01:36:05,FALSE,NA,"703393129592803328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikkileo1983",1015,TRUE,FALSE,NA,NA
